17,1541900452589,0,0,14,69,193,5,17,25,0,32,0,0,0,0,0,0,0,18,24,7,27,20,7,7,0,26,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,13,35,8,21,0
18,1541900452597,0,0,4,14,13,9,23,1,0,25,0,0,0,0,0,0,2,22,21,15,8,16,30,11,0,18,29,4,4,17,6,24,0,0,0,0,0,0,0,18,0,0,0,56,2,10,21,0
19,1541900452616,0,0,25,18,54,14,27,0,0,16,0,0,0,0,0,0,0,32,21,18,21,22,21,50,0,34,20,8,10,4,1,24,0,0,0,0,0,0,0,37,0,8,4,46,5,11,0,0
21,1541900452612,0,0,18,19,21,9,17,25,0,9,0,0,0,0,0,0,0,9,31,19,31,149,69,7,0,34,16,20,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,18,31,9,0
17,1541900452629,0,0,14,68,175,4,16,25,0,34,0,0,0,0,0,0,0,18,23,7,27,20,7,7,0,26,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,14,33,7,21,0
18,1541900452637,0,0,4,15,13,10,23,1,0,24,0,0,0,0,0,0,3,22,21,15,7,16,31,11,0,17,29,4,5,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900452656,0,0,25,17,54,14,26,0,0,15,0,0,0,0,0,0,0,31,21,18,22,23,20,50,0,34,20,7,10,5,1,24,0,0,0,0,0,0,0,37,0,8,4,46,6,11,0,0
21,1541900452652,0,0,17,19,22,9,16,25,0,9,0,0,0,0,0,0,0,10,31,19,31,162,83,8,0,34,16,21,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,18,30,9,0
17,1541900452669,0,0,14,69,168,4,17,24,0,31,0,0,0,0,0,0,0,18,22,7,27,20,6,6,0,26,21,26,11,2,0,0,0,0,0,0,0,0,0,10,0,47,3,14,33,7,21,0
18,1541900452677,0,0,5,15,13,9,23,1,0,25,0,0,0,0,0,0,3,22,23,16,6,15,31,11,0,17,29,4,5,18,6,23,0,0,0,0,0,0,0,18,0,0,0,57,2,9,22,0
19,1541900452696,0,0,25,18,54,14,26,0,0,16,0,0,0,0,0,0,0,31,21,18,22,21,19,50,0,34,20,7,10,5,2,24,0,0,0,0,0,0,0,37,0,9,4,46,6,11,0,0
21,1541900452692,0,0,17,19,22,9,16,25,0,10,0,0,0,0,0,0,0,7,31,20,32,175,95,9,0,34,17,21,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,19,30,9,0
17,1541900452709,0,0,14,68,155,4,17,24,0,32,0,0,0,0,0,0,0,18,22,7,26,21,6,6,0,27,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,14,31,8,21,0
18,1541900452717,0,0,5,16,13,9,24,0,0,26,0,0,0,0,0,0,2,22,22,15,6,15,31,11,0,17,29,3,5,17,5,23,0,0,0,0,0,0,0,18,0,0,0,56,2,9,22,0
19,1541900452736,0,0,26,18,53,13,26,0,0,15,0,0,0,0,0,0,0,30,21,18,21,22,20,50,0,34,20,7,11,4,1,24,0,0,0,0,0,0,0,37,0,8,4,46,5,11,0,0
21,1541900452732,0,0,18,19,21,8,15,25,0,10,0,0,0,0,0,0,0,8,32,19,33,187,107,9,0,34,16,24,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,18,31,9,0
17,1541900452749,0,0,14,65,138,2,17,25,0,32,0,0,0,0,0,0,0,18,22,7,26,20,8,7,0,26,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,14,29,8,21,0
18,1541900452757,0,0,4,15,13,10,24,0,0,25,0,0,0,0,0,0,3,22,21,15,7,16,30,11,0,17,29,4,4,17,6,23,0,0,0,0,0,0,0,18,0,0,0,56,2,10,22,0
19,1541900452776,0,0,25,18,54,13,25,0,0,16,0,0,0,0,0,0,0,31,21,19,22,22,20,51,0,35,19,7,10,5,1,24,0,0,0,0,0,0,0,37,0,8,3,46,5,11,0,0
21,1541900452772,0,0,17,19,22,9,16,25,0,11,0,0,0,0,0,0,0,8,31,19,33,196,120,9,0,34,16,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,18,30,9,0
17,1541900452789,0,0,15,63,124,2,17,24,0,31,0,0,0,0,0,0,0,19,22,7,26,20,7,6,0,26,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,15,27,8,21,0
18,1541900452797,0,0,5,15,13,9,24,1,0,25,0,0,0,0,0,0,3,23,21,15,6,15,30,12,0,17,29,3,5,17,6,23,0,0,0,0,0,0,0,18,0,0,0,57,2,10,22,0
19,1541900452816,0,0,25,17,53,13,27,0,0,16,0,0,0,0,0,0,0,31,21,17,21,23,20,50,0,34,20,7,10,5,1,24,0,0,0,0,0,0,0,37,0,8,4,46,6,11,0,0
21,1541900452812,0,0,17,18,22,9,16,26,0,9,0,0,0,0,0,0,0,9,31,19,33,205,135,9,0,33,17,26,0,0,0,17,0,0,0,0,0,0,0,25,0,20,0,38,17,30,9,0
17,1541900452829,0,0,14,63,115,2,17,24,0,31,0,0,0,0,0,0,0,18,22,6,26,21,7,7,0,26,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,16,26,8,21,0
18,1541900452837,0,0,4,15,13,9,24,1,0,25,0,0,0,0,0,0,3,22,21,15,7,16,32,10,0,17,29,4,4,18,6,24,0,0,0,0,0,0,0,19,0,0,0,56,2,10,21,0
19,1541900452856,0,0,25,19,54,13,25,0,0,17,0,0,0,0,0,0,0,30,21,18,21,22,20,51,0,34,20,7,11,6,1,24,0,0,0,0,0,0,0,37,0,8,4,46,6,12,0,0
21,1541900452852,0,0,17,18,22,8,16,25,0,11,0,0,0,0,0,0,0,9,31,19,34,216,151,10,0,33,17,27,0,0,0,17,0,0,0,0,0,0,0,24,0,20,0,38,18,31,9,0
17,1541900452869,0,0,14,66,110,2,18,24,0,32,0,0,0,0,0,0,0,18,22,7,26,21,7,7,0,26,21,26,11,2,0,0,0,0,0,0,0,0,0,12,0,47,3,15,25,7,21,0
18,1541900452877,0,0,4,15,13,9,24,1,0,25,0,0,0,0,0,0,3,23,21,15,6,17,32,11,0,17,29,4,4,18,6,23,0,0,0,0,0,0,0,18,0,1,0,57,3,10,22,0
19,1541900452896,0,0,25,18,54,13,26,0,0,17,0,0,0,0,0,0,0,31,21,18,21,22,20,52,0,34,20,7,10,5,1,24,0,0,0,0,0,0,0,38,0,8,4,46,6,11,0,0
21,1541900452892,0,0,17,19,22,9,16,25,0,11,0,0,0,0,0,0,0,9,31,19,34,224,167,10,0,33,17,28,0,0,0,17,1,0,0,0,0,0,0,24,0,20,1,38,18,30,9,0
17,1541900452909,0,0,14,69,109,1,17,25,0,32,0,0,0,0,0,0,0,18,23,7,27,20,7,6,0,26,21,26,11,2,0,0,0,0,0,0,0,0,0,12,0,48,3,15,25,7,21,0
18,1541900452917,0,0,5,15,12,9,24,1,0,24,0,0,0,0,0,0,3,24,21,15,6,15,31,11,0,17,29,3,4,17,5,24,0,0,0,0,0,0,0,18,0,0,0,57,3,10,22,0
19,1541900452936,0,0,26,18,54,13,25,0,0,15,0,0,0,0,0,0,0,30,21,19,22,22,20,50,0,34,19,7,11,4,1,24,0,0,0,0,0,0,0,38,0,8,3,46,6,12,0,0
21,1541900452932,0,0,19,19,21,8,16,25,0,10,0,0,0,0,0,0,1,12,32,19,39,223,187,91,0,33,16,28,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,19,30,9,0
17,1541900452949,0,0,14,68,102,1,16,24,0,33,0,0,0,0,0,0,0,18,22,8,27,20,6,6,0,25,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,15,23,8,21,0
18,1541900452957,0,0,4,15,13,8,24,1,0,25,0,0,0,0,0,0,3,22,22,16,7,15,31,11,0,17,29,4,4,17,5,23,0,0,0,0,0,0,0,19,0,0,0,56,2,9,21,0
19,1541900452976,0,0,26,18,54,13,26,0,0,15,0,0,0,0,0,0,0,31,21,18,22,22,19,50,0,34,19,8,11,4,2,24,0,0,0,0,0,0,0,37,0,8,4,46,6,12,0,0
21,1541900452992,0,0,26,18,22,6,15,25,0,11,0,0,0,0,0,0,34,14,30,20,46,184,175,244,0,33,18,28,0,0,0,18,0,0,0,0,0,0,0,23,0,20,1,38,18,30,9,0
17,1541900452989,0,0,15,56,82,1,17,24,0,32,0,0,0,0,0,0,0,18,23,7,26,19,7,7,0,26,21,27,11,2,0,0,0,0,0,0,0,0,0,11,0,47,3,16,21,8,21,0
18,1541900452997,0,0,4,15,13,9,24,1,0,24,0,0,0,0,0,0,3,23,22,16,6,15,31,11,0,17,29,3,4,17,5,24,0,0,0,0,0,0,0,18,0,0,0,57,3,10,22,0
19,1541900453016,0,0,25,18,53,13,26,0,0,16,0,0,0,0,0,0,0,30,22,18,20,22,20,51,0,34,19,7,11,5,1,25,0,0,0,0,0,0,0,37,0,8,4,46,6,11,0,0
21,1541900453033,0,0,29,18,21,6,15,25,0,12,0,0,0,0,0,0,45,16,30,20,47,104,120,271,0,33,17,28,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,17,30,9,0
17,1541900453029,0,0,14,36,51,0,17,23,0,32,0,0,0,0,0,0,0,19,23,7,26,19,7,6,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,47,3,17,17,7,22,0
18,1541900453037,0,0,4,15,13,9,24,1,0,25,0,0,0,0,0,0,3,22,22,15,6,15,31,11,0,17,29,4,4,18,6,24,0,0,0,0,0,0,0,18,0,0,0,57,3,9,21,0
19,1541900453056,0,0,25,18,54,13,25,0,0,17,0,0,0,0,0,0,0,30,21,19,22,21,20,51,0,35,20,7,11,5,1,23,0,0,0,0,0,0,0,37,0,9,3,46,6,12,0,0
21,1541900453073,0,0,33,17,22,6,14,24,0,14,0,0,0,0,0,0,58,18,30,22,45,37,61,293,0,34,18,27,0,0,0,18,0,0,0,0,0,0,0,24,0,20,1,38,17,31,9,0
17,1541900453069,0,0,13,21,27,0,17,23,0,32,0,0,0,0,0,0,0,19,23,7,26,20,6,6,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,47,3,19,13,8,22,0
18,1541900453077,0,0,4,15,13,10,25,1,0,27,0,0,0,0,0,0,2,22,21,16,7,16,30,11,0,17,28,4,4,17,6,23,0,0,0,0,0,0,0,18,0,0,0,56,2,10,21,0
19,1541900453096,0,0,26,18,54,14,26,0,0,15,0,0,0,0,0,0,0,31,20,18,21,22,20,51,0,34,20,8,11,5,1,24,0,0,0,0,0,0,0,38,0,9,4,46,6,11,0,0
21,1541900453113,0,0,37,18,21,5,15,25,0,16,0,0,0,0,0,0,66,18,31,22,42,14,36,311,0,35,18,25,0,0,0,17,0,0,0,0,0,0,0,25,0,19,1,38,18,30,9,0
17,1541900453109,0,0,12,16,18,0,17,24,0,32,0,0,0,0,0,0,0,18,22,7,25,20,7,8,0,26,21,27,12,1,0,0,0,0,0,0,0,0,0,12,0,47,3,20,12,7,22,0
18,1541900453117,0,0,5,16,13,9,24,1,0,25,0,0,0,0,0,0,2,22,22,16,6,16,31,11,0,17,28,4,4,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453136,0,0,26,18,54,13,25,0,0,15,0,0,0,0,0,0,0,30,21,17,23,22,19,50,0,34,19,7,11,5,1,24,0,0,0,0,0,0,0,37,0,9,3,46,5,11,0,0
21,1541900453153,0,0,43,18,21,5,15,25,0,21,0,0,0,0,0,0,77,19,31,23,42,8,30,328,0,35,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,19,1,38,18,30,9,0
17,1541900453149,0,0,12,14,17,0,17,24,0,32,0,0,0,0,0,0,0,18,23,7,25,20,8,8,0,26,22,27,12,2,0,0,0,0,0,0,0,0,0,11,0,47,3,19,11,8,22,0
18,1541900453177,0,0,4,15,13,10,24,1,0,24,0,0,0,0,0,0,3,22,21,15,7,16,31,11,0,17,29,4,4,17,5,24,0,0,0,0,0,0,0,17,0,1,0,56,2,10,22,0
19,1541900453176,0,0,26,18,54,13,25,0,0,15,0,0,0,0,0,0,0,31,21,18,21,23,21,50,0,35,19,7,11,5,1,24,0,0,0,0,0,0,0,36,0,9,4,46,6,11,0,0
21,1541900453193,0,0,48,18,21,5,15,24,0,28,0,0,0,0,0,0,84,19,30,23,42,6,28,318,0,35,18,24,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,18,30,9,0
17,1541900453189,0,0,11,14,16,0,17,23,0,33,0,0,0,0,0,0,0,18,23,6,24,20,6,8,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,47,3,20,11,7,22,0
18,1541900453217,0,0,4,15,13,10,24,1,0,24,0,0,0,0,0,0,3,22,21,15,7,16,31,11,0,17,28,4,4,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,2,10,21,0
19,1541900453216,0,0,25,18,54,13,25,0,0,15,0,0,0,0,0,0,0,31,21,17,21,22,21,51,0,34,20,7,10,5,1,24,0,0,0,0,0,0,0,37,0,8,4,47,6,12,0,0
21,1541900453233,0,0,52,18,21,5,14,24,0,34,0,0,0,0,0,0,85,19,30,23,41,6,26,296,0,35,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,18,30,9,0
17,1541900453229,0,0,12,15,17,0,18,23,0,33,0,0,0,0,0,0,0,18,22,6,24,21,6,8,0,26,21,26,12,2,0,0,0,0,0,0,0,0,0,11,0,47,3,20,12,7,22,0
18,1541900453257,0,0,4,15,13,9,24,1,0,25,0,0,0,0,0,0,3,23,21,15,7,16,31,11,0,17,29,4,4,17,6,24,0,0,0,0,0,0,0,18,0,1,0,57,2,10,22,0
19,1541900453257,0,0,26,17,54,13,25,0,0,15,0,0,0,0,0,0,0,32,21,18,22,23,19,51,0,34,20,8,10,5,1,24,0,0,0,0,0,0,0,38,0,8,4,46,6,11,0,0
21,1541900453273,0,0,57,19,21,5,15,24,0,37,0,0,0,0,0,0,86,19,30,23,40,7,25,277,0,35,18,24,0,0,0,18,0,0,0,0,0,0,0,24,0,19,1,38,19,30,9,0
17,1541900453269,0,0,12,14,17,0,18,24,0,32,0,0,0,0,0,0,0,18,23,7,25,20,6,8,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,48,3,20,11,8,22,0
18,1541900453297,0,0,4,16,14,9,24,1,0,27,0,0,0,0,0,0,2,22,21,15,7,15,30,12,0,18,29,4,4,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453297,0,0,26,18,53,13,25,0,0,17,0,0,0,0,0,0,0,30,20,19,21,22,20,50,0,35,20,8,10,5,1,24,0,0,0,0,0,0,0,37,0,7,3,46,6,11,0,0
21,1541900453313,0,0,62,19,21,5,14,24,0,44,0,0,0,0,0,0,88,19,30,24,40,7,24,262,0,35,18,25,0,0,0,18,0,0,0,0,0,0,0,25,0,19,1,38,18,31,9,0
17,1541900453309,0,0,12,14,17,0,17,24,0,33,0,0,0,0,0,0,0,19,22,7,25,20,7,8,0,26,22,26,12,2,0,0,0,0,0,0,0,0,0,11,0,48,3,20,12,7,22,0
18,1541900453337,0,0,4,15,14,9,24,1,0,25,0,0,0,0,0,0,3,22,21,15,7,16,30,11,0,17,29,4,4,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453337,0,0,25,17,54,14,26,0,0,15,0,0,0,0,0,0,0,31,20,18,21,22,20,50,0,34,20,8,11,5,2,24,0,0,0,0,0,0,0,37,0,8,3,46,5,11,0,0
21,1541900453353,0,0,69,19,20,6,15,23,0,51,0,0,0,0,0,0,92,19,30,23,39,7,23,247,0,34,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,18,30,9,0
17,1541900453369,0,0,12,14,17,0,17,24,0,33,0,0,0,0,0,0,0,18,22,7,26,20,7,8,0,26,21,27,12,1,0,0,0,0,0,0,0,0,0,11,0,48,3,20,11,8,22,0
18,1541900453377,0,0,4,15,13,9,24,1,0,25,0,0,0,0,0,0,4,23,21,15,7,16,31,11,0,18,29,4,4,18,5,24,0,0,0,0,0,0,0,17,0,1,0,56,2,10,22,0
19,1541900453377,0,0,26,18,54,13,25,0,0,15,0,0,0,0,0,0,0,31,20,18,21,23,21,50,0,35,20,7,11,6,1,24,0,0,0,0,0,0,0,38,0,8,4,46,6,11,0,0
21,1541900453393,0,0,76,19,21,6,16,24,0,60,0,0,0,0,0,0,89,19,30,23,38,7,22,226,0,34,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,18,30,9,0
17,1541900453409,0,0,11,14,18,0,17,24,0,33,0,0,0,0,0,0,0,18,23,7,25,20,7,8,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,12,0,48,3,20,11,8,22,0
18,1541900453417,0,0,4,15,13,9,24,1,0,24,0,0,0,0,0,0,4,23,21,15,7,16,31,11,0,18,28,4,4,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453417,0,0,26,18,54,13,25,0,0,16,0,0,0,0,0,0,0,31,21,18,21,23,20,50,0,34,20,7,10,5,1,24,0,0,0,0,0,0,0,37,0,8,4,45,5,10,0,0
21,1541900453433,0,0,86,18,21,6,15,23,0,69,0,0,0,0,0,0,89,19,30,23,37,6,21,215,0,35,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,19,1,38,17,30,9,0
17,1541900453449,0,0,12,14,17,0,17,25,0,33,0,0,0,0,0,0,0,18,23,7,24,20,7,8,0,26,21,27,12,1,0,0,0,0,0,0,0,0,0,11,0,48,3,20,12,8,22,0
18,1541900453457,0,0,5,16,13,9,24,2,0,25,0,0,0,0,0,0,3,22,22,15,6,15,31,12,0,18,28,4,5,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,3,10,21,0
19,1541900453457,0,0,26,18,53,14,26,0,0,16,0,0,0,0,0,0,0,31,21,18,21,22,19,51,0,35,20,7,11,5,1,23,0,0,0,0,0,0,0,37,0,8,4,46,6,11,0,0
21,1541900453473,0,0,98,18,20,7,16,23,0,82,0,0,0,0,0,0,90,19,30,23,37,7,21,202,0,35,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,18,30,9,0
17,1541900453489,0,0,12,14,17,0,18,24,0,32,0,0,0,0,0,0,0,19,22,6,25,20,7,8,0,26,21,27,12,1,0,0,0,0,0,0,0,0,0,11,0,48,3,20,12,7,22,0
18,1541900453497,0,0,4,16,13,9,24,1,0,26,0,0,0,0,0,0,2,22,21,16,6,15,31,11,0,18,28,4,4,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,3,10,22,0
19,1541900453497,0,0,26,18,54,13,25,0,0,15,0,0,0,0,0,0,0,31,21,17,22,22,20,49,0,34,20,8,11,5,1,24,0,0,0,0,0,0,0,38,0,8,4,46,6,11,0,0
21,1541900453513,0,0,114,19,20,7,17,24,0,99,0,0,0,0,0,0,90,19,30,23,36,7,20,188,0,34,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,18,30,9,0
17,1541900453529,0,0,12,15,17,0,17,24,0,33,0,0,0,0,0,0,0,18,22,7,25,19,7,8,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,48,3,20,12,8,22,0
18,1541900453537,0,0,4,15,14,9,24,1,0,24,0,0,0,0,0,0,2,22,21,15,8,16,30,11,0,18,29,4,4,17,6,23,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453557,0,0,26,18,54,13,25,0,0,15,0,0,0,0,0,0,0,31,21,17,21,22,20,50,0,34,20,8,11,5,1,25,0,0,0,0,0,0,0,38,0,8,4,47,5,11,0,0
21,1541900453553,0,0,129,19,20,9,16,23,0,114,0,0,0,0,0,0,92,19,30,23,35,7,19,183,0,35,17,25,0,0,0,18,0,0,0,0,0,0,0,24,0,20,1,38,18,31,9,0
17,1541900453569,0,0,12,14,18,0,17,24,0,32,0,0,0,0,0,0,0,18,22,7,26,20,7,8,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,48,3,20,12,7,22,0
18,1541900453577,0,0,5,16,13,9,24,1,0,25,0,0,0,0,0,0,3,22,22,16,6,15,30,12,0,18,28,4,5,17,6,24,0,0,0,0,0,0,0,18,0,1,0,56,3,10,22,0
19,1541900453597,0,0,26,18,54,13,25,0,0,17,0,0,0,0,0,0,0,30,21,18,22,22,20,50,0,35,20,8,11,5,1,24,0,0,0,0,0,0,0,37,0,8,4,46,6,12,0,0
21,1541900453593,0,0,138,24,20,9,17,24,25,136,0,0,0,0,0,0,89,18,29,23,36,7,19,159,0,35,18,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,17,30,9,0
17,1541900453609,0,0,11,14,18,0,18,24,0,32,0,0,0,0,0,0,0,18,22,7,26,20,7,8,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,48,3,20,12,8,22,0
18,1541900453617,0,0,4,15,13,9,24,1,0,24,0,0,0,0,0,0,2,21,20,15,6,15,30,11,0,18,29,4,4,18,5,23,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453637,0,0,26,18,54,13,25,0,0,15,0,0,0,0,0,0,0,31,21,18,21,22,20,51,0,35,20,7,11,5,1,24,0,0,0,0,0,0,0,37,0,8,4,46,5,11,0,0
21,1541900453633,0,0,121,44,20,8,15,29,238,177,0,0,0,0,0,0,68,18,29,21,33,7,18,100,0,34,17,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,38,17,30,8,0
17,1541900453649,0,0,12,15,17,0,17,24,0,34,0,0,0,0,0,0,0,18,23,7,24,19,7,9,0,27,21,27,13,2,0,0,0,0,0,0,0,0,0,12,0,48,2,20,12,8,22,0
18,1541900453657,0,0,4,16,13,9,24,1,0,25,0,0,0,0,0,0,2,22,21,15,6,16,30,11,0,17,29,4,4,18,5,24,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453677,0,0,25,18,54,13,25,0,0,17,0,0,0,0,0,0,0,31,21,18,22,22,20,51,0,34,20,7,10,6,1,24,0,0,0,0,0,0,0,38,0,8,4,47,6,11,0,0
21,1541900453673,0,0,76,45,21,8,15,32,254,130,0,0,0,0,0,0,26,16,30,20,30,9,17,35,0,34,18,25,0,0,0,18,0,0,0,0,0,0,0,24,0,19,1,38,17,30,9,0
17,1541900453689,0,0,12,14,17,0,18,25,0,33,0,0,0,0,0,0,0,18,23,6,24,20,8,8,0,26,21,27,13,2,0,0,0,0,0,0,0,0,0,11,0,48,3,21,12,8,22,0
18,1541900453697,0,0,5,15,13,9,24,1,0,25,0,0,0,0,0,0,3,24,17,15,6,15,28,11,0,18,28,4,5,17,6,24,0,0,0,0,0,0,0,18,0,1,0,57,2,10,21,0
19,1541900453717,0,0,26,18,54,14,26,0,0,15,0,0,0,0,0,0,0,31,21,18,21,22,21,51,0,34,20,8,10,5,1,24,0,0,0,0,0,0,0,37,0,7,4,47,6,11,0,0
21,1541900453713,0,0,32,47,22,6,14,31,261,78,0,0,0,0,0,0,1,16,31,19,26,10,16,14,0,34,17,25,1,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,19,30,9,0
17,1541900453729,0,0,12,14,18,0,17,24,0,32,0,0,0,0,0,0,0,18,22,7,26,20,6,8,0,26,21,27,12,1,0,0,0,0,0,0,0,0,0,11,0,48,3,20,12,8,22,0
18,1541900453737,0,0,4,15,12,9,24,1,0,25,0,0,0,0,0,0,1,43,6,15,6,14,24,10,0,18,28,4,4,18,5,24,0,0,0,0,0,0,0,19,0,1,0,56,2,10,22,0
19,1541900453757,0,0,26,18,54,13,25,0,0,16,0,0,0,0,0,0,0,30,21,17,23,22,19,50,0,35,19,7,11,5,1,24,0,0,0,0,0,0,0,37,0,8,4,46,6,11,0,0
21,1541900453753,0,0,17,49,22,6,13,32,267,56,0,0,0,0,0,0,0,16,30,19,25,10,16,9,0,35,18,25,0,0,0,17,0,0,0,0,0,0,0,25,0,20,1,39,18,30,9,0
17,1541900453769,0,0,12,15,18,0,17,24,0,33,0,0,0,0,0,0,0,18,22,8,25,20,7,9,0,26,21,27,12,2,0,0,0,0,0,0,0,0,0,11,0,50,3,20,11,8,22,0
18,1541900453777,0,0,5,16,13,9,24,1,0,26,0,0,0,0,0,0,2,55,3,14,6,14,23,9,0,18,28,4,5,17,5,23,0,0,0,0,0,0,0,18,0,1,0,56,3,10,21,0
19,1541900453797,0,0,25,18,54,14,26,0,0,17,0,0,0,0,0,0,0,31,21,19,22,22,20,51,0,34,20,8,10,5,1,24,0,0,0,0,0,0,0,37,0,8,4,46,6,11,0,0
21,1541900453793,0,0,14,51,23,6,12,33,292,53,0,0,0,0,0,0,0,16,30,20,24,10,16,8,0,35,18,25,0,0,0,18,0,0,0,0,0,0,0,24,0,20,1,39,18,30,9,0
17,1541900453809,0,0,12,15,17,0,18,24,0,33,0,0,0,0,0,0,0,18,22,7,24,20,8,8,0,26,21,27,13,2,0,0,0,0,0,0,0,0,0,11,0,48,3,21,12,7,22,0
18,1541900453818,0,0,4,14,13,10,23,0,0,24,0,0,0,0,0,0,3,63,0,14,6,15,22,9,0,17,29,4,4,17,6,24,0,0,0,0,0,0,0,18,0,0,0,56,2,10,22,0
19,1541900453837,0,0,26,18,54,13,25,0,0,16,0,0,0,0,0,0,0,31,22,18,21,22,19,51,0,35,20,7,11,5,1,24,0,0,0,0,0,0,0,37,0,8,3,46,6,11,0,0
21,1541900453833,0,0,14,50,22,6,13,34,296,53,0,0,0,0,0,0,0,16,30,18,25,10,15,7,0,34,17,26,1,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,18,30,8,0
17,1541900453849,0,0,12,14,18,0,18,24,0,32,0,0,0,0,0,0,0,18,22,7,24,20,7,8,0,26,21,26,12,2,0,0,0,0,0,0,0,0,0,12,0,48,3,20,12,7,22,0
18,1541900453858,0,0,4,15,13,9,24,1,0,25,0,0,0,0,0,0,3,72,0,14,7,14,22,9,0,17,29,4,5,17,6,23,0,0,0,0,0,0,0,18,0,1,0,56,2,10,22,0
19,1541900453877,0,0,26,18,55,13,25,0,0,16,0,0,0,0,0,0,0,30,21,17,23,22,19,50,0,35,20,7,11,6,2,24,0,0,0,0,0,0,0,38,0,8,4,46,6,11,0,0
21,1541900453873,0,0,14,48,23,6,14,35,270,46,0,0,0,0,0,0,0,16,32,17,25,9,15,7,0,34,19,25,1,0,0,17,0,0,0,0,0,0,0,25,0,20,1,38,18,30,8,0
17,1541900453889,0,0,12,14,17,0,18,24,0,32,0,0,0,0,0,0,0,19,22,6,25,21,7,8,0,26,21,27,13,2,0,0,0,0,0,0,0,0,0,12,0,48,3,20,12,8,22,0
18,1541900453898,0,0,5,15,14,9,24,0,0,25,0,0,0,0,0,0,2,79,1,14,6,13,23,8,0,17,29,4,4,17,6,24,0,0,0,0,0,0,0,18,0,0,0,56,3,9,21,0
19,1541900453917,0,0,26,18,53,13,26,0,0,15,0,0,0,0,0,0,0,31,21,18,22,22,21,50,0,34,19,8,11,5,1,24,0,0,0,0,0,0,0,37,0,8,4,46,5,11,0,0
21,1541900453913,0,0,14,46,23,5,12,37,255,40,0,0,0,0,0,0,0,16,31,19,24,10,16,7,0,35,17,25,0,0,0,17,0,0,0,0,0,0,0,24,0,20,1,39,18,30,9,0
17,1541900453929,0,0,13,14,18,0,17,24,0,33,0,0,0,0,0,0,0,18,23,7,25,20,8,9,0,26,22,27,13,2,0,0,0,0,0,0,0,0,0,12,0,47,3,20,11,7,22,0
18,1541900453938,0,0,4,14,13,9,24,0,0,24,0,0,0,0,0,0,3,90,1,13,7,14,21,9,0,17,29,3,4,17,6,24,0,0,0,0,0,0,0,18,0,0,0,57,2,9,22,0
